PartCondition,AircraftTotalTime
CORRODED,39138.0
CORRODED,39138.0
CRACKED,53799.0
CRACKED,12339.0
CRACKED,12339.0
CORRODED,12339.0
CORRODED,12343.0
CRACKED,39012.0
CORRODED,12343.0
CRACKED,66603.0
CRACKED,66603.0
CORRODED,12343.0
CORRODED,12343.0
CORRODED,12343.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,67859.0
CRACKED,67859.0
CORRODED,67859.0
CORRODED,67859.0
CORRODED,67859.0
CRACKED,36065.0
CRACKED,36065.0
CRACKED,4756.0
CORRODED,16081.0
CORRODED,81409.0
CRACKED,69623.0
CORRODED,80662.0
CORRODED,51564.0
CORRODED,77229.0
CORRODED,78780.0
CORRODED,64571.0
CRACKED,47592.0
CRACKED,38276.0
CRACKED,60188.0
CRACKED,66756.0
CRACKED,66500.0
CORRODED,12339.0
CORRODED,12339.0
CORRODED,12339.0
CORRODED,12339.0
CORRODED,12339.0
CORRODED,12339.0
CORRODED,12339.0
CORRODED,12339.0
CRACKED,38615.0
CRACKED,38276.0
CRACKED,66500.0
CRACKED,66500.0
CORRODED,38276.0
CRACKED,38276.0
CRACKED,66500.0
CRACKED,66500.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CRACKED,66500.0
CRACKED,38276.0
CRACKED,66500.0
CRACKED,66500.0
CORRODED,66500.0
CRACKED,38615.0
CRACKED,66603.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,45605.0
CORRODED,45605.0
CRACKED,49488.0
CRACKED,55486.0
CRACKED,45605.0
CORRODED,45605.0
CORRODED,51630.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CORRODED,63619.0
CORRODED,36065.0
CORRODED,36065.0
CORRODED,36065.0
CRACKED,36065.0
CRACKED,36065.0
CRACKED,36065.0
CRACKED,36065.0
CRACKED,102008.0
CRACKED,22457.0
CRACKED,22457.0
CRACKED,22457.0
CRACKED,22457.0
CRACKED,38276.0
CORRODED,66500.0
CORRODED,66500.0
CRACKED,66500.0
CORRODED,66500.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,66500.0
CRACKED,102008.0
CRACKED,66500.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CORRODED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,38276.0
CRACKED,66500.0
CORRODED,38276.0
CRACKED,66500.0
CRACKED,66500.0
CRACKED,66500.0
CORRODED,63220.0
CORRODED,63220.0
CORRODED,67079.0
CORRODED,67079.0
CORRODED,67079.0
CORRODED,67079.0
CORRODED,67079.0
CRACKED,67079.0
CORRODED,63619.0
CORRODED,41380.0
CORRODED,41380.0
CORRODED,41380.0
CORRODED,41380.0
CORRODED,41380.0
CORRODED,41380.0
CORRODED,41380.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CRACKED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,31288.0
CORRODED,19174.0
CORRODED,63514.0
CORRODED,34008.0
CORRODED,34008.0
CRACKED,31288.0
CRACKED,31288.0
CORRODED,31288.0
CRACKED,102008.0
CRACKED,70222.0
CORRODED,30286.0
CRACKED,68472.0
CRACKED,68472.0
CRACKED,26975.0
CRACKED,39243.0
CRACKED,59419.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CORRODED,51630.0
CORRODED,51630.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CORRODED,39243.0
CORRODED,39243.0
CRACKED,39243.0
CORRODED,45605.0
CORRODED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CORRODED,45605.0
CRACKED,39243.0
CRACKED,77450.0
CRACKED,50783.0
CORRODED,102008.0
CORRODED,102008.0
CRACKED,21659.0
CORRODED,21659.0
CRACKED,21659.0
CORRODED,68882.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CRACKED,71704.0
CORRODED,27696.0
CORRODED,102008.0
CRACKED,54497.0
CORRODED,58700.0
CRACKED,58700.0
CRACKED,58700.0
CORRODED,13948.0
CORRODED,13948.0
CORRODED,13948.0
CRACKED,10022.0
CORRODED,13948.0
CORRODED,56878.0
CRACKED,56878.0
CORRODED,66500.0
CORRODED,59419.0
CRACKED,59419.0
CRACKED,46312.0
CRACKED,41803.0
CRACKED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CRACKED,39243.0
CORRODED,12343.0
CRACKED,12343.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CORRODED,77151.0
CRACKED,77151.0
CRACKED,77151.0
CRACKED,77151.0
CRACKED,77151.0
CORRODED,77151.0
CORRODED,77151.0
CORRODED,77151.0
CORRODED,77151.0
CORRODED,77151.0
CORRODED,77151.0
CORRODED,77151.0
CRACKED,45123.0
CRACKED,27528.0
CRACKED,63619.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,41380.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CRACKED,997.0
CRACKED,2370.0
CORRODED,56469.0
CORRODED,74563.0
CRACKED,60854.0
CRACKED,60473.0
CRACKED,60473.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CRACKED,53721.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CRACKED,70222.0
CRACKED,70222.0
CRACKED,70222.0
CRACKED,70222.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,41803.0
CORRODED,77151.0
CORRODED,77151.0
CORRODED,77151.0
CORRODED,77151.0
CORRODED,77151.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CRACKED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CRACKED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CRACKED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CORRODED,38252.0
CRACKED,38252.0
CORRODED,111158.0
CRACKED,41803.0
CRACKED,41803.0
CORRODED,41803.0
CRACKED,41803.0
CRACKED,41803.0
CRACKED,41803.0
CORRODED,74226.0
CRACKED,68241.0
CRACKED,74226.0
CORRODED,74226.0
CRACKED,68241.0
CRACKED,68241.0
CRACKED,63342.0
CRACKED,57904.0
CORRODED,56878.0
CRACKED,59557.0
CORRODED,15334.0
CORRODED,66500.0
CRACKED,4021.0
CORRODED,87286.0
CORRODED,51564.0
CRACKED,63119.0
CRACKED,63119.0
CRACKED,22356.0
CORRODED,38276.0
CORRODED,38276.0
CORRODED,38276.0
CORRODED,38276.0
CORRODED,38276.0
CRACKED,66500.0
CRACKED,66500.0
CORRODED,66500.0
CORRODED,12339.0
CORRODED,12339.0
CORRODED,12339.0
CORRODED,56806.0
CORRODED,13948.0
CRACKED,4021.0
CRACKED,6626.0
CRACKED,2564.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CORRODED,28532.0
CORRODED,68926.0
CRACKED,66603.0
CRACKED,66603.0
CORRODED,56878.0
CRACKED,57904.0
CRACKED,59557.0
CRACKED,59201.0
CORRODED,67859.0
CRACKED,45123.0
CRACKED,45123.0
CRACKED,73731.0
CORRODED,68926.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CRACKED,7100.0
CRACKED,6620.0
CRACKED,4021.0
CRACKED,2564.0
CRACKED,57958.0
CORRODED,41380.0
CRACKED,133218.0
CRACKED,133218.0
CORRODED,21532.0
CRACKED,48406.0
CORRODED,48406.0
CORRODED,48406.0
CORRODED,48406.0
CORRODED,48406.0
CORRODED,48406.0
CORRODED,48406.0
CRACKED,66603.0
CRACKED,66603.0
CORRODED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66062.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CRACKED,66603.0
CORRODED,74226.0
CORRODED,74226.0
CRACKED,74226.0
CORRODED,17015.0
CRACKED,58700.0
CORRODED,58700.0
CORRODED,58700.0
CORRODED,68882.0
CORRODED,74226.0
CRACKED,7613.0
CRACKED,6785.0
CRACKED,6785.0
CRACKED,7789.0
CRACKED,60854.0
CRACKED,61158.0
CRACKED,59674.0
CRACKED,71704.0
CRACKED,71704.0
CRACKED,17991.0
CRACKED,50783.0
CRACKED,79419.0
CRACKED,79419.0
CRACKED,65647.0
CRACKED,59419.0
CRACKED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CORRODED,45605.0
CRACKED,49642.0
CRACKED,39243.0
CRACKED,39243.0
CRACKED,70402.0
CORRODED,12343.0
CRACKED,45605.0
CRACKED,39243.0
CORRODED,39243.0
CORRODED,39243.0
CRACKED,39243.0
CRACKED,39243.0
CORRODED,45605.0
CRACKED,39243.0
CORRODED,62242.0
CRACKED,39243.0
CRACKED,12343.0
CORRODED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CORRODED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CORRODED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,65566.0
CORRODED,26610.0
CORRODED,26610.0
CRACKED,65566.0
CRACKED,26385.0
CRACKED,26385.0
CORRODED,65566.0
CORRODED,65566.0
CORRODED,12339.0
CORRODED,66062.0
CORRODED,66062.0
CRACKED,66062.0
CRACKED,66062.0
CRACKED,66062.0
CRACKED,66062.0
CORRODED,66062.0
CRACKED,66062.0
CRACKED,66062.0
CRACKED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CORRODED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,61922.0
CORRODED,59419.0
CRACKED,59419.0
CORRODED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CRACKED,59419.0
CORRODED,26610.0
CRACKED,65566.0
CORRODED,65566.0
CORRODED,65566.0
CORRODED,65566.0
CORRODED,65566.0
CORRODED,65647.0
CORRODED,65647.0
CRACKED,65151.0
CRACKED,65566.0
CRACKED,65566.0
CRACKED,65566.0
CRACKED,65566.0
CRACKED,65647.0
CORRODED,26385.0
CRACKED,42484.0
CRACKED,81663.0
CRACKED,81663.0
CRACKED,81663.0
CRACKED,111158.0
CRACKED,87286.0
CRACKED,87286.0
CRACKED,90345.0
CRACKED,59201.0
CRACKED,56878.0
CORRODED,62710.0
CORRODED,56806.0
CORRODED,56806.0
CORRODED,87278.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,86170.0
CORRODED,76904.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68926.0
CORRODED,68241.0
CORRODED,68926.0
CORRODED,68926.0
CORRODED,68926.0
CORRODED,68926.0
CORRODED,68926.0
CORRODED,68926.0
CORRODED,74226.0
CORRODED,74226.0
CORRODED,74226.0
CRACKED,74226.0
CRACKED,68926.0
CRACKED,68926.0
CRACKED,68926.0
CRACKED,68926.0
CRACKED,68926.0
CRACKED,68926.0
CRACKED,68926.0
CORRODED,68882.0
CORRODED,68926.0
CRACKED,68926.0
CRACKED,84458.0
CRACKED,63377.0
CORRODED,56806.0
CORRODED,58700.0
CRACKED,58700.0
CRACKED,58700.0
CRACKED,58700.0
CRACKED,58700.0
CRACKED,58700.0
CRACKED,58700.0
CRACKED,58700.0
CRACKED,58700.0
CRACKED,57904.0
CRACKED,59557.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CRACKED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CRACKED,17015.0
CORRODED,68241.0
CORRODED,68241.0
CRACKED,68926.0
CORRODED,68926.0
CORRODED,68241.0
CORRODED,68241.0
CRACKED,68882.0
CRACKED,68926.0
CRACKED,34837.0
CORRODED,76904.0
CORRODED,76904.0
CRACKED,73734.0
CRACKED,73734.0
CRACKED,59557.0
CRACKED,59557.0
CRACKED,59557.0
CORRODED,56878.0
CRACKED,57904.0
CRACKED,21411.0
CORRODED,59674.0
CORRODED,70679.0
CRACKED,122724.0
CRACKED,122724.0
CRACKED,112724.0
CORRODED,56469.0
CORRODED,34597.0
CORRODED,34597.0
CORRODED,34597.0
CORRODED,41380.0
CORRODED,133218.0
CORRODED,56469.0
CORRODED,31288.0
CORRODED,31288.0
CORRODED,35490.0
CORRODED,35490.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,74563.0
CORRODED,53161.0
CORRODED,87286.0
CRACKED,58514.0
CRACKED,65566.0
CRACKED,103158.0
CRACKED,106961.0
CRACKED,106961.0
CRACKED,106961.0
CRACKED,36065.0
CORRODED,71722.0
CORRODED,71722.0
CRACKED,71722.0
CRACKED,71722.0
CRACKED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,106961.0
CORRODED,106961.0
CRACKED,106961.0
CRACKED,106961.0
CRACKED,49438.0
CRACKED,49438.0
CRACKED,49438.0
CRACKED,49438.0
CRACKED,49438.0
CRACKED,49438.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CRACKED,133218.0
CORRODED,34597.0
CORRODED,34597.0
CRACKED,90252.0
CRACKED,103158.0
CRACKED,103158.0
CRACKED,103158.0
CORRODED,103158.0
CRACKED,103158.0
CRACKED,103158.0
CORRODED,21164.0
CORRODED,21164.0
CORRODED,21164.0
CORRODED,21164.0
CORRODED,21164.0
CORRODED,21164.0
CRACKED,33859.0
CRACKED,47592.0
CRACKED,47592.0
CORRODED,47592.0
CORRODED,35700.0
CORRODED,35700.0
CORRODED,35700.0
CORRODED,95679.0
CRACKED,50783.0
CORRODED,74409.0
CORRODED,54273.0
CRACKED,71722.0
CORRODED,71722.0
CORRODED,71722.0
CORRODED,71464.0
CRACKED,73655.0
CORRODED,87286.0
CRACKED,73857.0
CRACKED,86642.0
CRACKED,52525.0
CRACKED,86642.0
CRACKED,63119.0
CRACKED,34057.0
CRACKED,52443.0
CORRODED,133218.0
CORRODED,34597.0
CORRODED,133218.0
CORRODED,133218.0
CRACKED,25322.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CRACKED,133218.0
CRACKED,25322.0
CORRODED,41380.0
CORRODED,41380.0
CORRODED,41380.0
CORRODED,133218.0
CRACKED,56289.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CRACKED,61554.0
CORRODED,61554.0
CRACKED,61554.0
CORRODED,61554.0
CRACKED,61554.0
CRACKED,61554.0
CRACKED,61554.0
CORRODED,61554.0
CORRODED,61554.0
CRACKED,61554.0
CRACKED,61554.0
CRACKED,61554.0
CORRODED,61554.0
CRACKED,76336.0
CRACKED,20996.0
CRACKED,53812.0
CRACKED,54273.0
CORRODED,54273.0
CORRODED,54273.0
CORRODED,29494.0
CORRODED,47994.0
CRACKED,40830.0
CORRODED,19981.0
CORRODED,26550.0
CORRODED,26550.0
CORRODED,26550.0
CORRODED,26550.0
CORRODED,26550.0
CORRODED,26550.0
CORRODED,26550.0
CORRODED,21892.0
CORRODED,22162.0
CRACKED,74410.0
CRACKED,64396.0
CRACKED,64396.0
CRACKED,64396.0
CRACKED,64396.0
CRACKED,64396.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,133218.0
CORRODED,34597.0
CORRODED,34597.0
CORRODED,34597.0
CORRODED,34597.0
CORRODED,34597.0
CORRODED,34597.0
CORRODED,133218.0
CORRODED,34597.0
CORRODED,133218.0
CORRODED,34597.0
CRACKED,25322.0
CRACKED,25322.0
CRACKED,71704.0
CRACKED,71704.0
CORRODED,63619.0
CRACKED,63619.0
CORRODED,63619.0
CORRODED,63619.0
CORRODED,63619.0
CORRODED,63619.0
CORRODED,63619.0
CORRODED,63220.0
CRACKED,7766.0
CRACKED,7766.0
CRACKED,74410.0
CRACKED,26373.0
CRACKED,70679.0
CORRODED,74563.0
CORRODED,74563.0
CRACKED,56398.0
CORRODED,19174.0
CORRODED,19174.0
CORRODED,19174.0
CORRODED,19174.0
CRACKED,64463.0
CRACKED,65647.0
CRACKED,65647.0
CORRODED,65647.0
CRACKED,50381.0
CRACKED,113308.0
CORRODED,13948.0
CORRODED,13948.0
CORRODED,13544.0
CORRODED,13544.0
CORRODED,85229.0
CRACKED,113308.0
CRACKED,113308.0
CRACKED,113308.0
CORRODED,37047.0
CORRODED,113308.0
CORRODED,58493.0
CRACKED,56878.0
CRACKED,26610.0
CORRODED,113308.0
CORRODED,113308.0
CRACKED,113308.0
CORRODED,113308.0
CRACKED,113308.0
CRACKED,50783.0
CRACKED,50783.0
CRACKED,50783.0
CORRODED,68241.0
CRACKED,68926.0
CORRODED,68926.0
CRACKED,79358.0
CORRODED,28753.0
CORRODED,68241.0
CORRODED,68926.0
CORRODED,68926.0
CORRODED,68926.0
CORRODED,68926.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,56806.0
CORRODED,56806.0
CRACKED,70679.0
CRACKED,70679.0
CRACKED,61158.0
CORRODED,28753.0
CORRODED,28753.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,56878.0
CRACKED,62896.0
CRACKED,59201.0
CRACKED,62710.0
CRACKED,62710.0
CRACKED,57904.0
CRACKED,59201.0
CRACKED,56878.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CRACKED,133219.0
CRACKED,133219.0
CORRODED,133219.0
CORRODED,63619.0
CRACKED,64396.0
CRACKED,64396.0
CRACKED,64396.0
CRACKED,64396.0
CRACKED,64396.0
CRACKED,65647.0
CRACKED,65647.0
CORRODED,52393.0
CRACKED,70067.0
CRACKED,70067.0
CRACKED,65566.0
CORRODED,26385.0
CORRODED,26610.0
CORRODED,26610.0
CORRODED,26610.0
CORRODED,26610.0
CORRODED,26385.0
CORRODED,113308.0
CRACKED,113308.0
CORRODED,113308.0
CRACKED,56398.0
CRACKED,59201.0
CORRODED,62710.0
CRACKED,21411.0
CORRODED,87286.0
CORRODED,28753.0
CORRODED,68241.0
CORRODED,68241.0
CORRODED,28753.0
CORRODED,68884.0
CORRODED,68884.0
CORRODED,28753.0
CORRODED,28753.0
CORRODED,28753.0
CORRODED,28753.0
CRACKED,59201.0
CRACKED,56878.0
CORRODED,59201.0
CRACKED,59201.0
CORRODED,62710.0
CRACKED,56878.0
CORRODED,59201.0
CRACKED,59201.0
CRACKED,37652.0
CORRODED,19851.0
CORRODED,13948.0
CORRODED,13948.0
CORRODED,12892.0
CORRODED,12892.0
CORRODED,12892.0
CORRODED,58493.0
CORRODED,58493.0
CORRODED,58493.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,133219.0
CORRODED,63619.0
CORRODED,12743.0
CRACKED,63619.0
CORRODED,11755.0
CORRODED,11755.0
CORRODED,65237.0
CORRODED,65237.0
CRACKED,58476.0
CORRODED,58476.0
CRACKED,58476.0
CRACKED,58476.0
CORRODED,58476.0
CORRODED,58476.0
CORRODED,58476.0
CORRODED,58476.0
CRACKED,56070.0
CRACKED,56070.0
CORRODED,30286.0
CORRODED,87286.0
CRACKED,77450.0
CRACKED,77450.0
CORRODED,87286.0
CORRODED,58493.0
CORRODED,56806.0
CORRODED,56806.0
CORRODED,58493.0
CRACKED,75212.0
CRACKED,50783.0
CRACKED,50783.0
CORRODED,50783.0
CORRODED,50783.0
CORRODED,58473.0
CRACKED,58476.0
CRACKED,58476.0
CRACKED,58476.0
CORRODED,58476.0
CRACKED,58476.0
CRACKED,58476.0
CORRODED,58476.0
CRACKED,72231.0
CRACKED,72231.0
CRACKED,72231.0
CRACKED,58476.0
CRACKED,58476.0
CRACKED,58476.0
CRACKED,58476.0
CRACKED,58476.0
CORRODED,58476.0
CRACKED,68241.0
CORRODED,28753.0
CORRODED,28753.0
CORRODED,28753.0
CORRODED,28753.0
CRACKED,68241.0
CORRODED,68241.0
CORRODED,68241.0
CRACKED,55020.0
CORRODED,12743.0
CRACKED,48459.0
CRACKED,48176.0
CRACKED,48176.0
CRACKED,48176.0
CRACKED,48176.0
CRACKED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CRACKED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CRACKED,48459.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CRACKED,48176.0
CRACKED,48176.0
CRACKED,48176.0
CRACKED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CORRODED,48176.0
CRACKED,48176.0
CORRODED,48176.0
CORRODED,13562.0
CORRODED,71464.0
CORRODED,58329.0
CRACKED,59201.0
CRACKED,59201.0
CRACKED,59201.0
CRACKED,62710.0
CRACKED,59201.0
CORRODED,57904.0
CRACKED,59201.0
CORRODED,62710.0
CORRODED,6516.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,133234.0
CORRODED,40787.0
CORRODED,40787.0
CORRODED,67290.0
CORRODED,30286.0
CORRODED,30286.0
CORRODED,30286.0
CORRODED,26385.0
CORRODED,26385.0
CORRODED,26385.0
CRACKED,26385.0
CORRODED,26385.0
CRACKED,68110.0
CRACKED,68110.0
CORRODED,82716.0
CORRODED,82716.0
CRACKED,87286.0
CRACKED,87286.0
CORRODED,50840.0
CORRODED,87286.0
CORRODED,87286.0
CORRODED,87286.0
CORRODED,87286.0
CRACKED,77229.0
CORRODED,52132.0
CORRODED,52132.0
CORRODED,73590.0
CORRODED,65237.0
CORRODED,65237.0
CORRODED,65237.0
CORRODED,65237.0
CORRODED,65237.0
CORRODED,65237.0
CRACKED,65237.0
CRACKED,65237.0
CRACKED,65237.0
CRACKED,65237.0
CRACKED,65237.0
CRACKED,65237.0
CRACKED,65237.0
CORRODED,13948.0
CRACKED,58476.0
CRACKED,58476.0
CRACKED,69396.0
CORRODED,28753.0
CORRODED,68926.0
CORRODED,21164.0
CORRODED,58476.0
CRACKED,58476.0
CRACKED,58476.0
CRACKED,58476.0
CRACKED,58476.0
CORRODED,36065.0
CORRODED,36065.0
CORRODED,36065.0
CRACKED,36065.0
CRACKED,36065.0
CRACKED,36065.0
CRACKED,36065.0
CRACKED,35494.0
CORRODED,12375.0
CRACKED,25686.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,47056.0
CORRODED,47056.0
CORRODED,47056.0
CRACKED,93435.0
CORRODED,60684.0
CORRODED,56806.0
CORRODED,60684.0
CORRODED,60684.0
CRACKED,54497.0
CRACKED,54497.0
CRACKED,47056.0
CORRODED,12979.0
CORRODED,30286.0
CORRODED,30286.0
CORRODED,30286.0
CORRODED,30286.0
CORRODED,30286.0
CORRODED,30286.0
CORRODED,61292.0
CORRODED,61292.0
CORRODED,30286.0
CORRODED,30286.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CRACKED,36426.0
CRACKED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
CRACKED,39982.0
CRACKED,39982.0
CRACKED,58334.0
CORRODED,36426.0
CORRODED,36426.0
CRACKED,39982.0
CRACKED,39982.0
CORRODED,39982.0
CORRODED,39982.0
CORRODED,39982.0
CORRODED,39982.0
CORRODED,36426.0
CORRODED,36426.0
CORRODED,36426.0
